child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence,,child,rand,childinitial,rand,
nanette,240,do,FALSE,FALSE,TRUE,like,puddy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy go-PAST everywhere do you like Puddy,play,1,nanette240,,,,,,
nanette,242,make,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be go-PRESP to make some what,play,4,nanette242,,,,,,
nanette,244,do,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay how do you make,play,3,nanette244,,,,,,
nanette,244,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay how do you make,play,3,nanette244,,,,,,
nanette,245,make,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,who make-3S tea,play,2,nanette245,,,,,,
nanette,246,put,FALSE,FALSE,FALSE,in,tea,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~be we go-PRESP what~be you go-PRESP to put-ZERO in the tea,play,0,nanette246,,,,,,
nanette,247,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,put,want~to put-ZERO some milk in,play,7,nanette247,,,,,,
nanette,247,put,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to put-ZERO some milk in,play,7,nanette247,,,,,,
nanette,248,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay we~will put-ZERO the milk in,play,6,nanette248,,,,,,
nanette,250,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do we have,play,0,nanette250,,,,,,
nanette,251,heat,TRUE,TRUE,FALSE,up,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,first we have_to heat up the water,play,2,nanette251,,,,,,
nanette,252,use,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,use the stove,play,9,nanette252,,,,,,
nanette,253,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,want~to heat up the water,play,1,nanette253,,,,,,
nanette,254,put,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay put-ZERO the water,play,9,nanette254,,,,,,
nanette,255,need,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you need a tea,play,0,nanette255,,,,,,
nanette,259,help,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will help you,play,2,nanette259,,,,,,
nanette,261,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,before you before you take everything out what kind of food be-PRES you look-PRESP for,play,6,nanette261,,,,,,
nanette,262,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want some tea,play,0,nanette262,,,,,,
nanette,263,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay here~be this be-3S tea here~be a box of it let~us see if there~be anything in it,play,1,nanette263,,,,,,
nanette,266,smell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can can you smell the tea,play,1,nanette266,,,,,,
nanette,269,smell,TRUE,TRUE,FALSE,like,anything,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-3S it smell like anything,play,9,nanette269,,,,,,
nanette,271,smell,TRUE,FALSE,FALSE,like,tea,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-3S~not smell like tea,play,7,nanette271,,,,,,
nanette,272,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well what do we have here,play,6,nanette272,,,,,,
nanette,273,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,here we have coffee cream-dv,play,2,nanette273,,,,,,
nanette,275,close,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so we~will close that up tight okay,play,2,nanette275,,,,,,
nanette,276,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what this be-3S,play,6,nanette276,,,,,,
nanette,279,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,could you put-ZERO that back,play,3,nanette279,,,,,,
nanette,281,let,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go,play,2,nanette281,,,,,,
nanette,281,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go,play,2,nanette281,,,,,,
nanette,282,wipe,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do-PAST you wipe your hand-PL off,play,7,nanette282,,,,,,
nanette,283,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you real-dadj want that do~not you,play,7,nanette283,,,,,,
nanette,284,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can~not have it,play,7,nanette284,,,,,,
nanette,285,let,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go,play,1,nanette285,,,,,,
nanette,285,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go,play,1,nanette285,,,,,,
nanette,287,let,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go please,play,5,nanette287,,,,,,
nanette,287,go,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO go please,play,5,nanette287,,,,,,
nanette,289,wipe,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay wipe your hand-PL,play,9,nanette289,,,,,,
nanette,290,put,TRUE,FALSE,TRUE,in,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO it back in here,play,6,nanette290,,,,,,
nanette,291,close,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay I~be go-PRESP to close this up because it~be very mess-dn stuff,play,4,nanette291,,,,,,
nanette,292,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,make,do you know how we make coffee,play,9,nanette292,,,,,,
nanette,292,make,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know how we make coffee,play,9,nanette292,,,,,,
nanette,294,make,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,this be-3S coffee and the only way we can make it be-3S first we have_to heat up water,play,0,nanette294,,,,,,
nanette,294,heat,FALSE,TRUE,FALSE,up,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-3S coffee and the only way we can make it be-3S first we have_to heat up water,play,0,nanette294,,,,,,
nanette,297,run,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we have_to run the coffee through,play,4,nanette297,,,,,,
nanette,298,run,TRUE,TRUE,TRUE,through,coffee,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we have_to run the water through the coffee on the stove,play,6,nanette298,,,,,,
nanette,300,pretend,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,pretend that it~be in there,play,6,nanette300,,,,,,
nanette,302,like,TRUE,TRUE,TRUE,in,coffee,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you like in your coffee,play,0,nanette302,,,,,,
nanette,303,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty go-PAST over where,play,0,nanette303,,,,,,
nanette,306,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have something great for me,play,7,nanette306,,,,,,
nanette,310,eat,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-3S it something I can eat,play,4,nanette310,,,,,,
nanette,312,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you have a chocolate cookie for me,play,4,nanette312,,,,,,
nanette,313,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do,play,7,nanette313,,,,,,
nanette,316,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh what do you say,play,2,nanette316,,,,,,
nanette,318,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TO,FALSE,use,you know how to use a puppet,play,9,nanette318,,,,,,
nanette,318,use,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know how to use a puppet,play,9,nanette318,,,,,,
nanette,322,taste,TRUE,TRUE,FALSE,like,coffee,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it taste-3S like coffee,play,9,nanette322,,,,,,
nanette,325,give,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh can can you give me a hug and a kiss,play,2,nanette325,,,,,,
olivia,0,listen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,like,listen what will-COND you like to play with first,play,0,olivia0,,,,,,
olivia,0,like,FALSE,TRUE,TRUE,to,play,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,listen what will-COND you like to play with first,play,0,olivia0,,,,,,
olivia,1,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we get-PAST a story book,play,9,olivia1,,,,,,
olivia,4,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,which will-COND you like,play,4,olivia4,,,,,,
olivia,7,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,take,you want me to take this off,play,0,olivia7,,,,,,
olivia,7,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want me to take this off,play,0,olivia7,,,,,,
olivia,8,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what this be-3S,play,3,olivia8,,,,,,
olivia,14,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pretend,you want to pretend you~be play-PRESP in the store,play,9,olivia14,,,,,,
olivia,14,pretend,FALSE,FALSE,TRUE,in,store,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want to pretend you~be play-PRESP in the store,play,9,olivia14,,,,,,
olivia,15,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,what do you want me to do,play,9,olivia15,,,,,,
olivia,15,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you want me to do,play,9,olivia15,,,,,,
olivia,23,see,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do~not you see that in a store,play,8,olivia23,,,,,,
olivia,24,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,do,do you know what the cash out do-3S in a store,play,1,olivia24,,,,,,
olivia,24,do,FALSE,TRUE,TRUE,in,store,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you know what the cash out do-3S in a store,play,1,olivia24,,,,,,
olivia,25,pretend,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you could pretend this be-3S the cash out desk,play,4,olivia25,,,,,,
olivia,29,give,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,and person-PL hafta give you money,play,9,olivia29,,,,,,
olivia,36,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,get,I think you can get that to open,play,1,olivia36,,,,,,
olivia,36,get,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think you can get that to open,play,1,olivia36,,,,,,
olivia,36,open,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think you can get that to open,play,1,olivia36,,,,,,
olivia,37,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do you get that to open,play,4,olivia37,,,,,,
olivia,37,open,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do you get that to open,play,4,olivia37,,,,,,
olivia,44,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see this one here,play,1,olivia44,,,,,,
olivia,47,pull,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,just pull it across,play,0,olivia47,,,,,,
olivia,51,push,TRUE,FALSE,TRUE,in,little,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,push it in a little,play,6,olivia51,,,,,,
olivia,54,open,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now how do you open it,play,8,olivia54,,,,,,
olivia,57,squeeze,TRUE,TRUE,TRUE,like,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you squeeze it like that,play,3,olivia57,,,,,,
olivia,58,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,play,2,olivia58,,,,,,
olivia,67,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think,play,3,olivia67,,,,,,
olivia,72,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be make-PASTP of wood I think,play,4,olivia72,,,,,,
olivia,78,look,TRUE,TRUE,TRUE,like,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-3S it look like,play,4,olivia78,,,,,,
olivia,79,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you think it be-3S,play,2,olivia79,,,,,,
olivia,83,look,TRUE,TRUE,FALSE,on,top,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,get,but if you look on the top of our cook-dv we~have get-PAST those thing-PL too,play,9,olivia83,,,,,,
olivia,83,get,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but if you look on the top of our cook-dv we~have get-PAST those thing-PL too,play,9,olivia83,,,,,,
olivia,98,pretend,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can pretend there~be something in it,play,9,olivia98,,,,,,
olivia,99,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pretend,what do you want to pretend be-3S in it,play,8,olivia99,,,,,,
olivia,99,pretend,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you want to pretend be-3S in it,play,8,olivia99,,,,,,
olivia,102,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think so,play,2,olivia102,,,,,,
olivia,107,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think there~be any chair-PL Livie,play,1,olivia107,,,,,,
olivia,108,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think there~be any,play,3,olivia108,,,,,,
olivia,110,mean,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-3S that what you mean,play,8,olivia110,,,,,,
olivia,115,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think there~be anything in any of them,play,7,olivia115,,,,,,
olivia,119,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where have you get-PAST the milk,play,5,olivia119,,,,,,
olivia,120,put,TRUE,FALSE,TRUE,in,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO the milk in it,play,4,olivia120,,,,,,
olivia,121,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have~not you get-PAST a bottle of milk,play,0,olivia121,,,,,,
olivia,122,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yes you have,play,8,olivia122,,,,,,
olivia,124,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can I have some,play,4,olivia124,,,,,,
olivia,126,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think they~be all empty pet,play,9,olivia126,,,,,,
olivia,128,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it say-3S,play,6,olivia128,,,,,,
olivia,132,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,now you tell me what it say-3S,play,3,olivia132,,,,,,
olivia,132,say,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now you tell me what it say-3S,play,3,olivia132,,,,,,
olivia,134,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,do you know what it be-3S,play,5,olivia134,,,,,,
olivia,137,look,TRUE,TRUE,FALSE,like,tie,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it look-3S like a tie,play,6,olivia137,,,,,,
olivia,139,look,TRUE,TRUE,FALSE,like,tie,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it look-3S like a tie,play,4,olivia139,,,,,,
olivia,142,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know,play,5,olivia142,,,,,,
olivia,146,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can I have a peek,play,8,olivia146,,,,,,
olivia,149,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think that~be empty too be-3S~not it,play,1,olivia149,,,,,,
olivia,151,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can you not put-ZERO it in,play,5,olivia151,,,,,,
olivia,154,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,play,1,olivia154,,,,,,
olivia,155,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,in_case you get lose-PASTP,play,1,olivia155,,,,,,
olivia,157,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,play,1,olivia157,,,,,,
olivia,166,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see,play,7,olivia166,,,,,,
olivia,170,pour,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you pour it,play,2,olivia170,,,,,,
olivia,175,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,play,3,olivia175,,,,,,
olivia,177,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see,play,5,olivia177,,,,,,
olivia,179,pour,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we pour you out huh,play,9,olivia179,,,,,,
olivia,194,pretend,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~be it pretend,play,4,olivia194,,,,,,
olivia,198,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,see,do you want~to see what else be-3S there,play,3,olivia198,,,,,,
olivia,198,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want~to see what else be-3S there,play,3,olivia198,,,,,,
olivia,202,listen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,listen,play,6,olivia202,,,,,,
olivia,204,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,what do you want~to do,play,8,olivia204,,,,,,
olivia,204,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you want~to do,play,8,olivia204,,,,,,
olivia,205,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,read,do you want~to read-ZERO a story or play with this,play,6,olivia205,,,,,,
olivia,205,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want~to read-ZERO a story or play with this,play,6,olivia205,,,,,,
olivia,210,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,NONE,TRUE,NONE,I do~not know what it~be mean-PASTP to be,play,6,olivia210,,,,,,
olivia,211,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know honey,play,9,olivia211,,,,,,
olivia,216,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,shall we take it back again,play,8,olivia216,,,,,,
olivia,222,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do you know,play,2,olivia222,,,,,,
olivia,223,get,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be afraid I get-PAST no little girl,play,8,olivia223,,,,,,
olivia,224,pretend,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why do~not you pretend that this be-3S the little girl,play,6,olivia224,,,,,,
olivia,226,pretend,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but you can pretend,play,8,olivia226,,,,,,
olivia,227,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,you want~to pretend,play,8,olivia227,,,,,,
olivia,230,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,I real-dadj do~not know what it be-3S,play,3,olivia230,,,,,,
olivia,231,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play,7,olivia231,,,,,,
olivia,238,go,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,which go-3S where,play,8,olivia238,,,,,,
olivia,241,have,TRUE,TRUE,TRUE,in,cupboard,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you could have them in that cupboard,play,5,olivia241,,,,,,
olivia,242,want,TRUE,TRUE,FALSE,to,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,if you want to,play,0,olivia242,,,,,,
olivia,254,pretend,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can pretend,play,9,olivia254,,,,,,
olivia,258,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think it do-3S anything,play,1,olivia258,,,,,,
olivia,261,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it do-3S~not do anything,play,2,olivia261,,,,,,
olivia,262,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,FALSE,be,I think that those be-PRES just screw-PL for hold-PRESP it together,play,0,olivia262,,,,,,
olivia,263,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,happen,I do~not think anything happen-3S if you press them,play,4,olivia263,,,,,,
olivia,263,happen,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think anything happen-3S if you press them,play,4,olivia263,,,,,,
olivia,263,press,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think anything happen-3S if you press them,play,4,olivia263,,,,,,
olivia,264,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the wheel go-3S around,play,3,olivia264,,,,,,
olivia,267,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,do you want~to play with it or something,play,1,olivia267,,,,,,
olivia,271,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play,3,olivia271,,,,,,
olivia,272,mention,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe you should mention it Liv,play,2,olivia272,,,,,,
