child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],verb,sent,subcorp
olivia,0,0,0,0,0,0,1,0,open,now how do you open it,8
olivia,0,0,0,0,0,0,1,1,squeeze,you squeeze it like that,3
olivia,0,0,0,0,0,0,0,0,see,see,2
olivia,0,0,0,0,0,0,0,0,think,I think,3
olivia,0,0,0,0,0,0,0,0,think,it~be make-PASTP of wood I think,4
olivia,0,0,0,0,0,0,1,1,look,what do-3S it look like,4
olivia,0,0,0,0,0,0,1,0,think,what do you think it be-3S,2
olivia,0,1,1,1,0,0,0,1,look,but if you look on the top of our cook-dv we~have get-PAST those thing-PL too,9
olivia,0,0,0,0,0,0,1,0,get,but if you look on the top of our cook-dv we~have get-PAST those thing-PL too,9
olivia,0,0,0,0,0,0,0,0,pretend,you can pretend there~be something in it,9
olivia,0,1,0,0,1,0,1,0,want,what do you want to pretend be-3S in it,8
olivia,0,0,0,0,0,0,0,0,pretend,what do you want to pretend be-3S in it,8
olivia,0,0,0,0,0,0,0,0,think,I do~not think so,2
olivia,0,0,0,0,0,0,0,0,think,I do~not think there~be any chair-PL Livie,1
olivia,0,0,0,0,0,0,0,0,think,I do~not think there~be any,3
olivia,0,0,0,0,0,0,1,0,mean,be-3S that what you mean,8
olivia,0,0,0,0,0,0,0,0,think,I do~not think there~be anything in any of them,7
olivia,0,0,0,0,0,0,1,0,get,where have you get-PAST the milk,5
olivia,0,0,0,0,0,0,1,1,put,put-ZERO the milk in it,4
olivia,0,0,0,0,0,0,1,0,get,have~not you get-PAST a bottle of milk,0
olivia,0,0,0,0,0,0,0,0,have,yes you have,8
olivia,0,0,0,0,0,0,0,0,have,can I have some,4
olivia,0,0,0,0,0,0,1,0,think,I think they~be all empty pet,9
olivia,0,0,0,0,0,0,0,0,say,it say-3S,6
olivia,0,1,1,1,0,0,1,0,tell,now you tell me what it say-3S,3
olivia,0,0,0,0,0,0,1,0,say,now you tell me what it say-3S,3
olivia,0,1,1,1,0,0,0,0,know,do you know what it be-3S,5
olivia,0,0,0,0,0,0,0,1,look,it look-3S like a tie,6
olivia,0,0,0,0,0,0,0,1,look,it look-3S like a tie,4
olivia,0,0,0,0,0,0,0,0,know,you know,5
olivia,0,0,0,0,0,0,1,0,have,can I have a peek,8
olivia,0,0,0,0,0,0,0,0,think,I think that~be empty too be-3S~not it,1
olivia,0,0,0,0,0,0,1,0,put,can you not put-ZERO it in,5
olivia,0,0,0,0,0,0,0,0,see,I see,1
olivia,0,0,0,0,0,0,0,0,get,in_case you get lose-PASTP,1
olivia,0,0,0,0,0,0,0,0,see,I see,1
olivia,0,0,0,0,0,0,0,0,see,I see,7
olivia,0,0,0,0,0,0,1,0,pour,you pour it,2
olivia,0,0,0,0,0,0,0,0,see,see,3
olivia,0,0,0,0,0,0,0,0,see,see,5
olivia,0,0,0,0,0,0,1,0,pour,and we pour you out huh,9
olivia,0,0,0,0,0,0,0,0,pretend,what~be it pretend,4
olivia,0,1,0,0,1,0,0,0,want,do you want~to see what else be-3S there,3
olivia,0,0,0,0,0,0,1,0,see,do you want~to see what else be-3S there,3
olivia,0,0,0,0,0,0,0,0,listen,listen,6
olivia,0,1,0,0,1,0,1,0,want,what do you want~to do,8
olivia,0,0,0,0,0,0,0,0,do,what do you want~to do,8
olivia,0,1,0,1,0,0,0,0,want,do you want~to read-ZERO a story or play with this,6
olivia,0,0,0,0,0,0,1,0,read,do you want~to read-ZERO a story or play with this,6
olivia,1,0,1,0,0,0,0,0,know,I do~not know what it~be mean-PASTP to be,6
olivia,0,0,0,0,0,0,1,0,know,I do~not know honey,9
olivia,0,0,0,0,0,0,1,0,take,shall we take it back again,8
olivia,0,0,0,0,0,0,0,0,know,how do you know,2
olivia,0,0,0,0,0,0,1,0,get,I~be afraid I get-PAST no little girl,8
olivia,0,0,0,0,0,0,0,0,pretend,why do~not you pretend that this be-3S the little girl,6
olivia,0,0,0,0,0,0,0,0,pretend,but you can pretend,8
olivia,0,0,0,0,1,0,0,0,want,you want~to pretend,8
olivia,0,1,1,1,0,0,0,0,know,I real-dadj do~not know what it be-3S,3
olivia,0,0,0,0,0,0,0,0,know,I do~not know,7
olivia,0,0,0,0,0,0,0,0,go,which go-3S where,8
olivia,0,0,0,0,0,0,1,1,have,you could have them in that cupboard,5
olivia,0,0,0,0,0,0,0,1,want,if you want to,0
olivia,0,0,0,0,0,0,0,0,pretend,you can pretend,9
olivia,0,0,0,0,0,0,0,0,think,I do~not think it do-3S anything,1
olivia,0,0,0,0,0,0,0,0,do,it do-3S~not do anything,2
olivia,0,1,0,1,0,0,0,0,think,I think that those be-PRES just screw-PL for hold-PRESP it together,0
olivia,0,1,0,1,0,0,0,0,think,I do~not think anything happen-3S if you press them,4
olivia,0,0,0,0,0,0,0,0,happen,I do~not think anything happen-3S if you press them,4
olivia,0,0,0,0,0,0,1,0,press,I do~not think anything happen-3S if you press them,4
olivia,0,0,0,0,0,0,0,0,go,the wheel go-3S around,3
olivia,0,0,0,0,1,0,0,0,want,do you want~to play with it or something,1
olivia,0,0,0,0,0,0,0,0,know,I do~not know,3
olivia,0,0,0,0,0,0,1,0,mention,maybe you should mention it Liv,2
olivia,0,0,0,0,0,0,1,0,give,you go-PRESP~to give him anything to eat,5
olivia,0,0,0,0,0,0,0,0,eat,you go-PRESP~to give him anything to eat,5
olivia,0,0,0,0,0,0,1,0,eat,he~be go-PRESP~to eat candy-PL before his dinner,8
olivia,0,0,0,0,0,0,1,1,eat,do you eat candy-PL before your dinner,7
olivia,0,0,0,0,0,0,0,0,know,I do~not know,7
olivia,0,0,0,0,0,0,1,0,meet,I do-PAST~not meet her,3
olivia,0,0,0,0,0,0,1,0,know,I do~not know love,2
olivia,0,0,0,0,0,0,1,0,meet,I do-PAST~not meet her,6
olivia,0,0,0,0,0,0,0,0,know,how do you know there~be two teach-dv,8
olivia,0,0,0,0,0,0,0,0,see,I see,8
olivia,0,0,0,0,0,0,0,0,know,I do~not know,5
olivia,0,0,0,0,0,0,0,0,know,I do~not know,5
olivia,0,0,0,0,0,0,0,1,come,what come-3S after four,6
olivia,0,0,0,0,0,0,1,0,know,I do~not know hon,3
olivia,0,0,0,0,0,0,0,1,suppose,another room I suppose with more toy-PL maybe,9
olivia,0,0,0,0,0,0,1,0,come,come here hon,8
olivia,0,0,0,0,0,0,1,0,do,do-PAST you,2
olivia,0,0,0,0,0,0,1,0,listen,listen hon,3
olivia,0,1,0,0,1,0,1,0,want,do you want me to read-ZERO you a story,2
olivia,0,0,0,0,0,0,1,0,read,do you want me to read-ZERO you a story,2
olivia,0,0,0,0,0,0,1,0,read,I~will read-ZERO you a story okay,6
olivia,0,0,0,0,0,0,0,0,do,you do that some,4
olivia,0,0,0,0,0,0,1,0,get,I~will get the little man and the lady,9
olivia,0,0,0,0,0,0,1,1,want,who do you want to drive the lady or the man,6
olivia,0,1,0,0,1,0,1,0,want,who do you want to drive the car,3
olivia,0,0,0,0,0,0,1,0,drive,who do you want to drive the car,3
olivia,0,0,0,0,0,0,1,0,let,so you go-PRESP~to let-ZERO the mama drive huh,1
olivia,0,0,0,0,0,0,1,0,tidy,well let~us tidy them away,9
olivia,0,0,0,0,0,0,0,0,go,what go-3S where,9
olivia,0,0,0,0,0,0,0,1,put,put-ZERO this in here huh,8
olivia,0,0,0,0,0,0,1,0,park,and we can park the car,6
olivia,0,0,0,0,0,0,1,0,park,how do we park the car,7
olivia,0,0,0,0,0,0,0,1,come,where do-PAST it come from,7
olivia,0,0,0,0,0,0,1,0,put,we can put-ZERO it back there,3
olivia,0,0,0,0,0,0,0,1,put,we can put-ZERO this one back in here,1
olivia,0,0,0,0,0,0,1,0,tidy,we can tidy it away,6
olivia,0,0,0,0,0,0,0,0,think,I do~not think,8
olivia,0,0,0,0,0,0,0,0,fit,if it fit-ZERO down there,9
olivia,0,1,0,0,1,0,0,0,want,where do you want to put-ZERO it,4
olivia,0,0,0,0,0,0,1,0,put,where do you want to put-ZERO it,4
olivia,0,0,0,0,0,0,1,0,know,I do~not know hon,4
olivia,0,0,0,0,0,0,0,0,think,you think,9
olivia,0,0,0,0,0,0,0,0,listen,listen,6
olivia,0,0,0,0,0,0,0,0,read,let~us read-ZERO the story will we,8
olivia,0,0,0,0,0,0,1,0,get,I~will get the story,6
olivia,0,0,0,0,0,0,1,0,tidy,you tidy these thing-PL away,2
olivia,0,0,0,0,0,0,1,0,read,we can read-ZERO the story,9
olivia,0,0,0,0,0,0,1,0,get,let~us get the story huh,9
olivia,0,1,0,0,1,0,0,0,want,want~to go down and read-ZERO the story,4
olivia,0,0,0,0,0,0,0,0,go,want~to go down and read-ZERO the story,4
olivia,0,0,0,0,0,0,1,0,read,want~to go down and read-ZERO the story,4
olivia,0,1,0,1,0,0,0,0,want,do you want~to read-ZERO the story for me,8
olivia,0,0,0,0,0,0,1,1,read,do you want~to read-ZERO the story for me,8
olivia,0,0,0,0,0,0,0,0,promise,I promise,6
olivia,0,0,0,0,0,0,1,0,put,I~will put-ZERO away the book and I~will listen,3
olivia,0,0,0,0,0,0,0,0,listen,I~will put-ZERO away the book and I~will listen,3
olivia,0,0,0,0,0,0,0,0,hear,I do~not hear anybody,7
olivia,0,0,0,0,0,0,0,0,know,I know,5
olivia,0,0,0,0,0,0,0,1,bang,I bang-PAST into that do-PAST~not I,3
olivia,0,0,0,0,0,0,0,0,listen,listen,1
olivia,0,0,0,0,0,0,0,0,go,let~us go read-ZERO the story will we,6
olivia,0,0,0,0,0,0,0,0,read,let~us go read-ZERO the story will we,6
olivia,0,0,0,0,0,0,0,0,come,come on,5
olivia,0,0,0,0,0,0,0,1,belong,once upon a time there be-PAST a little kitty and the kitty belong-PAST to a little girl,4
olivia,0,0,1,1,0,0,1,0,think,and what do you think the little girl be-PAST call-PASTP,8
olivia,0,1,0,0,1,0,1,0,want,so what do you want to call the cat,3
olivia,0,0,0,0,0,0,1,0,call,so what do you want to call the cat,3
olivia,0,0,0,0,0,0,1,0,call,we~will call her,0
olivia,0,0,0,0,0,0,0,0,goose,you goose,0
olivia,0,1,0,0,1,0,0,0,use,and Jacyntha use-PAST to bring her for a walk in a stroll-dv,6
olivia,0,0,0,0,0,0,1,1,bring,and Jacyntha use-PAST to bring her for a walk in a stroll-dv,6
olivia,0,0,0,0,0,0,0,1,further,maybe Olivia~s further on in the story,9
olivia,0,0,0,0,0,0,0,1,hop,hop-PAST right out_of the stroll-dv and run-PAST away and hide-PAST,9
olivia,0,0,0,0,0,0,0,0,run,hop-PAST right out_of the stroll-dv and run-PAST away and hide-PAST,9
olivia,0,0,0,0,0,0,0,0,hide,hop-PAST right out_of the stroll-dv and run-PAST away and hide-PAST,9
olivia,0,0,0,0,0,0,0,1,hide,she hide-PAST behind a tree,6
olivia,0,0,0,0,0,0,1,0,call,we~will call the kitty Olivia then,8
olivia,0,0,0,0,0,0,0,0,go,and she go-PAST up,4
olivia,1,1,1,1,0,0,1,0,ask,and she ask-PAST a police what she should do cause she real-dadj do-PAST~not know what to do,7
olivia,0,0,0,0,0,0,1,0,do,and she ask-PAST a police what she should do cause she real-dadj do-PAST~not know what to do,7
olivia,0,1,1,1,0,0,0,0,cause,and she ask-PAST a police what she should do cause she real-dadj do-PAST~not know what to do,7
olivia,0,1,0,0,1,0,1,0,know,and she ask-PAST a police what she should do cause she real-dadj do-PAST~not know what to do,7
olivia,0,0,0,0,0,0,0,0,do,and she ask-PAST a police what she should do cause she real-dadj do-PAST~not know what to do,7
olivia,0,0,0,0,0,0,0,0,have,Chooklee have-PAST never be-PASTP lose-PAST before,5
olivia,0,0,0,0,0,0,0,0,lose,Chooklee have-PAST never be-PASTP lose-PAST before,5
olivia,0,0,0,0,0,0,1,0,look,do-3S he look like a police,1
olivia,0,1,1,1,0,0,0,0,see,we~will see what happen-3S,9
olivia,0,0,0,0,0,0,0,0,happen,we~will see what happen-3S,9
olivia,0,0,0,0,0,0,1,0,found,and the police found Chooklee,0
olivia,0,0,0,0,0,0,1,0,see,see him point-PRESP at him,3
olivia,0,0,0,0,0,0,1,0,see,see him,0
olivia,0,0,0,0,0,0,0,0,say,he say-3S,9
olivia,0,1,1,1,0,0,0,0,see,let~us see what happen-3S,3
olivia,0,0,0,0,0,0,0,0,happen,let~us see what happen-3S,3
olivia,0,0,0,0,0,0,0,0,go,so they go-PAST up and they try-PAST to catch Chooklee,8
olivia,0,1,0,0,1,0,0,0,try,so they go-PAST up and they try-PAST to catch Chooklee,8
olivia,0,0,0,0,0,0,1,0,catch,so they go-PAST up and they try-PAST to catch Chooklee,8
olivia,0,0,0,0,0,0,0,0,see,see,9
olivia,0,0,0,0,0,0,0,0,go,and he go-PAST up and he tip up so Chooklee will-COND~not notice,4
olivia,0,1,0,1,0,0,0,0,tip,and he go-PAST up and he tip up so Chooklee will-COND~not notice,4
olivia,0,0,0,0,0,0,0,0,notice,and he go-PAST up and he tip up so Chooklee will-COND~not notice,4
olivia,0,0,0,0,0,0,1,0,take,and he take-PAST a great big jump and try-PAST to catch the cat,0
olivia,0,1,0,0,1,0,0,0,try,and he take-PAST a great big jump and try-PAST to catch the cat,0
olivia,0,0,0,0,0,0,1,0,catch,and he take-PAST a great big jump and try-PAST to catch the cat,0
olivia,0,0,0,0,0,0,0,0,see,see that,3
olivia,0,0,0,0,0,0,1,0,follow,so they all follow-PAST the cat huh,1
olivia,0,0,0,0,0,0,1,0,look,and the cat the cat do-3S~not look very nice cat,2
olivia,0,1,0,0,1,0,0,0,seem,he do-3S~not seem to be a very nice cat Livie,5
olivia,0,1,1,1,0,0,1,0,follow,no so they follow-PAST the cat and the cat go-PAST into this big hole,6
olivia,0,0,0,0,0,0,0,1,go,no so they follow-PAST the cat and the cat go-PAST into this big hole,6
olivia,0,1,1,1,0,0,0,0,see,and we~will see what happen-PAST then,1
olivia,0,0,0,0,0,0,0,0,happen,and we~will see what happen-PAST then,1
olivia,0,0,0,0,0,0,0,0,see,see,9
olivia,0,1,1,1,0,0,0,0,see,let~us see what happen-PAST next,6
olivia,0,0,0,0,0,0,0,0,happen,let~us see what happen-PAST next,6
olivia,0,0,0,0,0,0,0,1,come,so the police come-PAST out the other side and there~be the cat on the top,6
olivia,0,0,0,0,0,0,1,0,see,and the police can~not see the cat,5
olivia,0,1,1,1,0,0,0,0,come,but when Jacyntha come-3S out she see-3S the cat and she say-3S,2
olivia,0,0,0,0,0,0,1,0,see,but when Jacyntha come-3S out she see-3S the cat and she say-3S,2
olivia,0,0,0,0,0,0,0,0,say,but when Jacyntha come-3S out she see-3S the cat and she say-3S,2
olivia,0,0,0,0,0,0,0,1,get,you~genmod good-CP get after him fast,0
olivia,0,0,0,0,0,0,1,0,see,see him,8
olivia,0,1,0,0,1,0,0,0,mean,be-3S the police mean-PAST to be in water or something Liv,0
olivia,0,0,0,0,0,0,0,0,see,I see,4
olivia,0,0,0,0,0,0,0,1,fall,anyway Jacyntha~be climb-PRESP out and she fall-3S down right on top of the police,9
olivia,0,0,0,0,0,0,0,0,see,see,1
olivia,0,1,0,0,1,0,0,0,run,and the cat run-PAST down to see,9
olivia,0,0,0,0,0,0,0,0,see,and the cat run-PAST down to see,9
olivia,0,0,0,0,0,0,0,0,do,cause he do-PAST~not do anything,3
olivia,0,0,0,0,0,0,0,1,fall,and they fall-PAST right into the water,7
olivia,0,0,0,0,0,0,1,0,see,see them here,2
olivia,0,0,0,0,0,0,0,1,run,and the cat run-3S right into into that tube again,7
olivia,0,0,0,0,0,0,1,0,run,he run-3S all the way to where,2
olivia,0,0,0,0,0,0,1,0,catch,and who catch-3S the cat,6
olivia,0,0,0,0,0,0,1,0,catch,Olivia catch-3S the cat,2
olivia,0,1,1,1,0,0,0,0,see,shall we see what happen-PAST then,1
olivia,0,0,0,0,0,0,0,0,happen,shall we see what happen-PAST then,1
olivia,0,0,0,0,0,0,0,1,jump,and the cat jump-PAST on top of the police police,1
olivia,0,0,0,0,0,0,0,1,happen,so what happen-3S to the cat,9
olivia,0,0,0,0,0,0,0,1,run,the cat run-3S up the tree,4
olivia,0,1,1,1,0,0,0,0,see,and let~us see what happen-PAST then,4
olivia,0,0,0,0,0,0,0,0,happen,and let~us see what happen-PAST then,4
olivia,0,0,0,0,0,0,0,0,climb,and the police climb-3S up and he try-3S to catch the cat,3
olivia,0,1,0,0,1,0,0,0,try,and the police climb-3S up and he try-3S to catch the cat,3
olivia,0,0,0,0,0,0,1,0,catch,and the police climb-3S up and he try-3S to catch the cat,3
olivia,0,0,0,0,0,0,0,0,do,and he do-3S,8
olivia,0,0,0,0,0,0,1,1,get,he get-3S him by the neck do-3S~not he,5
olivia,0,0,0,0,0,0,0,0,fall,they all fall-PAST down,0
olivia,0,0,0,0,0,0,1,0,get,you get-PAST a boo hon,1
olivia,0,0,0,0,0,0,0,0,get,when do-PAST you get that,9
olivia,0,0,0,0,0,0,0,0,do,they do-PAST,3
olivia,0,0,0,0,0,0,0,0,continue,let~us continue,9
olivia,0,0,0,0,0,0,0,1,go,let~us go on with the story will we,1
olivia,0,0,0,0,0,0,1,0,do,so now what do-PAST they do,3
olivia,0,0,0,0,0,0,1,1,put,they put-ZERO Olivia in the stroll-dv,7
olivia,0,0,0,0,0,0,0,0,hurt,and he hurt-ZERO himself,6
olivia,0,0,0,0,0,0,1,0,help,he~be use-PRESP a big stick to help him walk around be-3S~not he,3
olivia,0,1,0,1,0,0,0,0,walk,he~be use-PRESP a big stick to help him walk around be-3S~not he,3
olivia,0,0,0,0,0,0,0,0,see,do-PAST you see that,5
olivia,0,1,0,1,0,0,0,0,get,Olivia do-PAST~not get hurt-ZERO,8
olivia,0,0,0,0,0,0,0,0,hurt,Olivia do-PAST~not get hurt-ZERO,8
olivia,0,0,0,0,0,0,0,0,know,I do~not know,3
olivia,0,0,0,0,0,0,0,0,think,you think,0
olivia,0,1,0,1,0,0,0,0,come,so Jacyntha come-3S out dress-PAST up as what,4
olivia,0,0,0,0,0,0,0,0,dress,so Jacyntha come-3S out dress-PAST up as what,4
olivia,0,0,0,0,0,0,1,0,think,I think it~be mean-PASTP to be a pretend thermometer be-3S~not it,2
olivia,0,0,0,0,0,0,0,0,know,do you know how to do it,7
olivia,0,0,0,0,0,0,1,0,do,do you know how to do it,7
olivia,0,0,0,0,0,0,0,0,see,no oh I see,3
olivia,0,1,0,0,1,0,0,0,try,I try-PAST to distract her from,9
olivia,0,0,0,0,0,0,1,1,distract,I try-PAST to distract her from,9
olivia,0,0,0,0,0,0,1,0,show,I~will show you,7
olivia,0,0,0,0,0,0,1,0,show,I~will show you,5
patricia,0,0,0,0,0,0,0,0,come,come here,2
patricia,0,0,0,0,0,0,0,0,sit,sit down,0
patricia,0,0,0,0,0,0,0,1,look,look at this stuff,6
patricia,0,0,0,0,0,0,0,0,find,can you find corn flake-3S,5
patricia,0,0,0,0,0,0,0,0,flake,can you find corn flake-3S,5
patricia,0,0,0,0,0,0,0,0,flake,where be-PRES corn flake-3S,8
patricia,0,0,0,0,0,0,0,0,flake,where be-PRES corn flake-3S,5
patricia,0,0,0,0,0,0,1,0,find,can you find Rice_krispies,5
patricia,0,0,0,0,0,0,0,0,see,let~us see if you know the other one-PL,5
patricia,0,0,0,0,0,0,0,0,know,let~us see if you know the other one-PL,5
patricia,1,1,1,1,0,0,1,0,tell,tell me what the other one-PL be-PRES,2
patricia,0,0,0,0,0,0,0,0,know,how do you know it~be baby food,8
patricia,0,0,0,0,0,0,1,0,make,oh alright so make some soup,7
patricia,0,0,0,0,0,0,1,0,do,what do-PAST you do here last time when you be-PAST here,7
patricia,0,1,0,0,1,0,0,0,want,you want~to do the cash register,3
patricia,0,0,0,0,0,0,1,0,do,you want~to do the cash register,3
patricia,0,0,0,0,0,0,0,0,know,I do~not know,0
patricia,0,0,0,0,0,0,1,0,push,okay can you push the button-PL with the cash register,8
patricia,0,0,0,0,0,0,0,1,look,that~be that look-3S like lots_of fun,3
patricia,0,0,0,0,0,0,0,1,find,can you find any of the number-PL for me on there,9
patricia,0,0,0,0,0,0,0,0,know,do you know any of the number-PL,1
patricia,0,1,1,1,0,0,1,0,put,that~be not exact-dadj what the number-PL be-PRES put-ZERO anyway that~be what it be-3S here,8
patricia,0,0,0,0,0,0,0,0,know,oh do you know what this be-3S,3
patricia,0,0,0,0,0,0,0,0,know,you do~not know,3
patricia,0,0,0,0,0,0,0,1,make,Emma make-3S this once in a while,1
patricia,0,1,0,1,0,0,0,0,want,alright you want~to put-ZERO the cash register back,7
patricia,0,0,0,0,0,0,1,0,put,alright you want~to put-ZERO the cash register back,7
patricia,0,0,0,0,0,0,1,1,leave,cause if not I~will leave it on the floor okay,9
patricia,0,0,0,0,0,0,0,1,hold,I~will hold this for you,7
patricia,0,0,0,0,0,0,1,0,give,give me that,7
patricia,0,0,0,0,0,0,1,0,put,alright so put-ZERO it back,9
patricia,0,0,0,0,0,0,1,0,mean,that~be what I mean,0
patricia,0,0,0,0,0,0,1,0,make,you be-PAST go-PRESP~to make me a cup of coffee,0
patricia,0,0,0,0,0,0,1,0,make,do-PAST you make me a cup of coffee,1
patricia,0,1,0,0,1,0,0,0,want,alright so you want~to use this as your table,3
patricia,0,0,0,0,0,0,0,0,use,alright so you want~to use this as your table,3
patricia,0,0,0,0,0,0,1,1,make,and you make it over there,1
patricia,0,1,0,0,1,0,0,0,want,you want to try to get it open for you,1
patricia,0,1,0,0,1,0,0,0,try,you want to try to get it open for you,1
patricia,0,0,0,0,0,0,1,0,get,you want to try to get it open for you,1
patricia,0,0,0,0,0,0,0,1,open,you want to try to get it open for you,1
patricia,0,0,0,0,0,0,1,0,mean,what do you mean it~be real little,7
patricia,0,0,0,0,0,0,0,1,look,oh look in there,4
patricia,0,0,0,0,0,0,1,1,dump,do~not dump it on the floor honey,0
patricia,0,0,0,0,1,0,0,0,want,want~to spoon instead,0
patricia,0,0,0,0,0,0,1,0,make,now make me some chocolate milk,4
patricia,0,0,0,0,0,0,0,0,put,so put-ZERO the top back on,2
patricia,0,1,0,0,1,0,0,0,want,so you want~to cook it for me,0
patricia,0,0,0,0,0,0,1,1,cook,so you want~to cook it for me,0
patricia,0,0,0,0,0,0,0,1,blow,do I hafta blow on it,3
patricia,0,0,0,0,0,0,1,0,give,you do-PAST~not give me anything yet,0
patricia,0,0,0,0,0,0,1,0,give,you do-PAST~not give me anything yet,2
patricia,0,0,0,0,0,0,1,1,give,what~be you go-PRESP~to give me to play with,7
patricia,0,0,0,0,0,0,1,0,use,what should I use,0
patricia,0,1,1,1,0,0,1,0,put,put-ZERO the side-PL in before you put-ZERO the top on,4
patricia,0,0,0,0,0,0,1,0,put,put-ZERO the side-PL in before you put-ZERO the top on,4
patricia,0,0,0,0,0,0,1,0,put,put-ZERO the side-PL in first,0
patricia,1,1,1,1,0,0,0,0,know,do you know where the side-PL be-PRES,8
patricia,0,0,0,0,0,0,1,0,put,and then put-ZERO the top on,5
patricia,0,0,0,0,0,0,1,0,put,can you put-ZERO it in,4
patricia,0,0,0,0,0,0,0,0,want,do want do you want do you want me to help you,8
patricia,0,0,0,0,0,0,0,0,do,do want do you want do you want me to help you,8
patricia,0,0,0,0,0,0,0,0,want,do want do you want do you want me to help you,8
patricia,0,1,0,0,1,0,1,0,want,do want do you want do you want me to help you,8
patricia,0,0,0,0,0,0,1,0,help,do want do you want do you want me to help you,8
patricia,0,0,0,0,0,0,1,0,eat,when do we eat it,0
patricia,0,0,0,0,0,0,1,1,put,what do we put-ZERO on it,0
